dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,1,0.918181836605072,0.9142130017280579,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,2,0.918181836605072,0.9083969593048096,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,3,0.9236363768577576,0.9134860038757324,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,4,0.9294545650482178,0.9189385771751404,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,5,0.9185454249382019,0.9203925728797913,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,6,0.9090909361839294,0.9193020462989807,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,7,0.9276363849639893,0.9116684794425964,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,8,0.9236363768577576,0.916394054889679,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.4900000000000001,9,0.9236363768577576,0.903671383857727,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,0,0.9243636131286621,0.9203925728797913,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,1,0.917090892791748,0.9171210527420044,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,2,0.9236363768577576,0.9120320081710815,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,3,0.9232727289199829,0.9131224751472473,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,4,0.9254545569419861,0.910941481590271,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,5,0.9174545407295227,0.9160305261611938,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,6,0.9120000004768372,0.9233006238937378,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,7,0.9290909171104431,0.9142130017280579,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,-0.3900000000000001,8,0.9192727208137512,0.9182115793228149,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
