dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,0,0.9707161784172058,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,1,0.970136284828186,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,2,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,3,0.9710060954093933,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,4,0.9707161784172058,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,5,0.9704262018203735,0.9776811599731445,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,6,0.9710060954093933,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,7,0.9695563912391663,0.9753623008728027,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,8,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.5099999999999996,9,0.9710060954093933,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,0,0.9707161784172058,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,1,0.9712960124015808,0.9771014451980591,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,2,0.9707161784172058,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,3,0.968686580657959,0.9762318730354309,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,4,0.9712960124015808,0.9779710173606873,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,5,0.9710060954093933,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,4,-0.99,0.6099999999999997,6,0.9695563912391663,0.9773913025856018,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
