dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,8,0.9566285014152527,0.9531079530715942,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.20999999999999974,9,0.9563556909561157,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,0,0.9555373787879944,0.951744794845581,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,1,0.9549918174743652,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,2,0.9528095722198486,0.9561068415641785,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,3,0.9528095722198486,0.9520174264907837,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,4,0.9569012522697449,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,5,0.9585379362106323,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,6,0.9563556909561157,0.9558342695236206,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,7,0.9528095722198486,0.9577426314353943,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,8,0.9560829401016235,0.9514721632003784,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.30999999999999983,9,0.9560829401016235,0.9531079530715942,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,0,0.957446813583374,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,1,0.9536279439926147,0.9509269595146179,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,2,0.9522640705108643,0.9569247364997864,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,3,0.9528095722198486,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,4,0.9585379362106323,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,5,0.9525368213653564,0.9503816962242126,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,6,0.9549918174743652,0.9536532163619995,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,7,0.9517185091972351,0.9552890062332153,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,8,0.9544462561607361,0.95010906457901,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,0.4099999999999997,9,0.9569012522697449,0.9533805847167969,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
