dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,3,0.694969117641449,0.7043769955635071,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,4,0.7115622162818909,0.6973173022270203,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,5,0.7066196203231812,0.7169078588485718,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,6,0.7099735140800476,0.70914226770401,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,7,0.6933804154396057,0.7006706595420837,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,8,0.7006178498268127,0.6969643235206604,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,9,0.7106795907020569,0.6960818767547607,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,0,0.7126213312149048,0.7094952464103699,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,1,0.7097970247268677,0.7140840291976929,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,2,0.7000882625579834,0.7038475275039673,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,3,0.701500415802002,0.7056124210357666,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,4,0.7112091779708862,0.6962583661079407,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,5,0.7066196203231812,0.7156724333763123,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,6,0.6988525986671448,0.6992587447166443,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,7,0.6937334537506104,0.7003176808357239,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.5099999999999996,8,0.702206552028656,0.7006706595420837,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
