dataset,n_bins,metric_family,feature_index,component,bin_index,bin_left,bin_right,metric_value,num_nodes,num_edges,num_features,num_classes,homophily,label_scope,label_split_mode,label_train_r,label_seeds,label_seed_count,spectral_method,requested_device,compute_device,device_fallback_reason,chebyshev_order,chebyshev_jackson,lanczos_steps,lanczos_feature_probes,lanczos_seed
Texas,6,feature_density,3,feature_spectral_density,3,1.0,1.3333333333333333,0.5920951057219331,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,6,feature_density,4,feature_spectral_density,4,1.3333333333333333,1.6666666666666665,0.4334696797141929,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,6,feature_density,5,feature_spectral_density,5,1.6666666666666665,2.0,0.38640411543892345,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,6,homophily,0,homophily,-1,nan,nan,0.12376294061541557,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,0,label_slp_mass,0,0.0,0.2857142857142857,0.10150176541165168,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,1,label_slp_mass,1,0.2857142857142857,0.5714285714285714,0.1688029601316217,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,2,label_slp_mass,2,0.5714285714285714,0.8571428571428571,0.05481386457016404,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,3,label_slp_mass,3,0.8571428571428571,1.1428571428571428,0.17320311238218683,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,4,label_slp_mass,4,1.1428571428571428,1.4285714285714284,0.08169583293088165,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,5,label_slp_mass,5,1.4285714285714284,1.7142857142857142,0.16321140724859787,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,label_slp,6,label_slp_mass,6,1.7142857142857142,2.0,0.2567708402622675,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,0,feature_spectral_density,0,0.0,0.2857142857142857,0.42218799143143426,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,1,feature_spectral_density,1,0.2857142857142857,0.5714285714285714,0.6457508550806459,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,2,feature_spectral_density,2,0.5714285714285714,0.8571428571428571,0.22688375427744908,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,3,feature_spectral_density,3,0.8571428571428571,1.1428571428571428,1.0662622500375574,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,4,feature_spectral_density,4,1.1428571428571428,1.4285714285714284,0.3137031788988159,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,5,feature_spectral_density,5,1.4285714285714284,1.7142857142857142,0.49199798610019985,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,feature_density,6,feature_spectral_density,6,1.7142857142857142,2.0,0.30245227767199717,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,7,homophily,0,homophily,-1,nan,nan,0.12376294061541557,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,0,label_slp_mass,0,0.0,0.25,0.09181431189181104,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,1,label_slp_mass,1,0.25,0.5,0.14084002235148727,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,2,label_slp_mass,2,0.5,0.75,0.06797550059583587,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,3,label_slp_mass,3,0.75,1.0,0.07558195786388489,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,4,label_slp_mass,4,1.0,1.25,0.1554602701694559,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,5,label_slp_mass,5,1.25,1.5,0.07049261836546618,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,6,label_slp_mass,6,1.5,1.75,0.15819386237385086,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,label_slp,7,label_slp_mass,7,1.75,2.0,0.239641238119693,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,0,feature_spectral_density,0,0.0,0.25,0.3705407399673907,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,1,feature_spectral_density,1,0.25,0.5,0.6675257471021194,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,2,feature_spectral_density,2,0.5,0.75,0.3684189305533159,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,3,feature_spectral_density,3,0.75,1.0,0.6757331491563746,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,4,feature_spectral_density,4,1.0,1.25,0.741959931569429,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,5,feature_spectral_density,5,1.25,1.5,0.3403569322641807,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,6,feature_spectral_density,6,1.5,1.75,0.5086931607790224,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,feature_density,7,feature_spectral_density,7,1.75,2.0,0.29161515035303814,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,8,homophily,0,homophily,-1,nan,nan,0.12376294061541557,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,0,label_slp_mass,0,0.0,0.2222222222222222,0.07873111822601989,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,1,label_slp_mass,1,0.2222222222222222,0.4444444444444444,0.14221293595284434,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,2,label_slp_mass,2,0.4444444444444444,0.6666666666666666,0.061971846954386886,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,3,label_slp_mass,3,0.6666666666666666,0.8888888888888888,0.045595692674918184,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,4,label_slp_mass,4,0.8888888888888888,1.1111111111111112,0.16981010660641732,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,5,label_slp_mass,5,1.1111111111111112,1.3333333333333333,0.04389960348818289,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,6,label_slp_mass,6,1.3333333333333333,1.5555555555555554,0.09021646481266113,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,7,label_slp_mass,7,1.5555555555555554,1.7777777777777777,0.13932153099801034,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,label_slp,8,label_slp_mass,8,1.7777777777777777,2.0,0.2282404786125273,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,0,feature_spectral_density,0,0.0,0.2222222222222222,0.32930181650243123,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,1,feature_spectral_density,1,0.2222222222222222,0.4444444444444444,0.7150178905161401,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,2,feature_spectral_density,2,0.4444444444444444,0.6666666666666666,0.44234364388569714,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,3,feature_spectral_density,3,0.6666666666666666,0.8888888888888888,0.188439951046581,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,4,feature_spectral_density,4,0.8888888888888888,1.1111111111111112,1.3605772152919329,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,5,feature_spectral_density,5,1.1111111111111112,1.3333333333333333,0.19495804875210884,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,6,feature_spectral_density,6,1.3333333333333333,1.5555555555555554,0.4352707872266421,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,7,feature_spectral_density,7,1.5555555555555554,1.7777777777777777,0.5043609602863101,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,feature_density,8,feature_spectral_density,8,1.7777777777777777,2.0,0.2901789169518777,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,9,homophily,0,homophily,-1,nan,nan,0.12376294061541557,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,0,label_slp_mass,0,0.0,0.2,0.05431463673943684,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,1,label_slp_mass,1,0.2,0.4,0.1199802603009454,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,2,label_slp_mass,2,0.4,0.6000000000000001,0.09604044529890687,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,3,label_slp_mass,3,0.6000000000000001,0.8,0.04081045836112306,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,4,label_slp_mass,4,0.8,1.0,0.06506598966104742,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,5,label_slp_mass,5,1.0,1.2000000000000002,0.13545358632076238,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,6,label_slp_mass,6,1.2000000000000002,1.4000000000000001,0.04424705519306447,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,7,label_slp_mass,7,1.4000000000000001,1.6,0.11140040719332141,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,8,label_slp_mass,8,1.6,1.8,0.12268237708470442,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,label_slp,9,label_slp_mass,9,1.8,2.0,0.21000456046425658,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,0,feature_spectral_density,0,0.0,0.2,0.27699188049892104,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,1,feature_spectral_density,1,0.2,0.4,0.7105877965730562,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,2,feature_spectral_density,2,0.4,0.6000000000000001,0.5380472770247949,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,3,feature_spectral_density,3,0.6000000000000001,0.8,0.264241376627366,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,4,feature_spectral_density,4,0.8,1.0,0.8129048979390374,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,5,feature_spectral_density,5,1.0,1.2000000000000002,0.807556253268593,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,6,feature_spectral_density,6,1.2000000000000002,1.4000000000000001,0.24782334987790455,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,7,feature_spectral_density,7,1.4000000000000001,1.6,0.5338502239451468,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,8,feature_spectral_density,8,1.6,1.8,0.49592479442287496,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,feature_density,9,feature_spectral_density,9,1.8,2.0,0.26812686811780645,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Texas,10,homophily,0,homophily,-1,nan,nan,0.12376294061541557,183,325,1703,5,0.12376294061541557,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,1,label_slp,0,label_slp_mass,0,0.0,2.0,0.9999882724249618,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,1,feature_density,0,feature_spectral_density,0,0.0,2.0,0.4982277166087448,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,1,homophily,0,homophily,-1,nan,nan,0.5459121465682983,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,2,label_slp,0,label_slp_mass,0,0.0,1.0,0.48873281949551056,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,2,label_slp,1,label_slp_mass,1,1.0,2.0,0.5112554281125805,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,2,feature_density,0,feature_spectral_density,0,0.0,1.0,0.4348510242291231,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,2,feature_density,1,feature_spectral_density,1,1.0,2.0,0.5616044470319467,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,2,homophily,0,homophily,-1,nan,nan,0.5459121465682983,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,label_slp,0,label_slp_mass,0,0.0,0.6666666666666666,0.1511495762240409,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,label_slp,1,label_slp_mass,1,0.6666666666666666,1.3333333333333333,0.8239426042278909,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,label_slp,2,label_slp_mass,2,1.3333333333333333,2.0,0.024896055364217528,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,feature_density,0,feature_spectral_density,0,0.0,0.6666666666666666,0.19799309586978572,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,feature_density,1,feature_spectral_density,1,0.6666666666666666,1.3333333333333333,1.2711306746474653,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,feature_density,2,feature_spectral_density,2,1.3333333333333333,2.0,0.025559405665446847,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,3,homophily,0,homophily,-1,nan,nan,0.5459121465682983,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,label_slp,0,label_slp_mass,0,0.0,0.5,0.13205116776768394,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,label_slp,1,label_slp_mass,1,0.5,1.0,0.3566816522280657,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,label_slp,2,label_slp_mass,2,1.0,1.5,0.4984879628030221,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,label_slp,3,label_slp_mass,3,1.5,2.0,0.012767478329581462,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,feature_density,0,feature_spectral_density,0,0.0,0.5,0.24161871099836651,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,feature_density,1,feature_spectral_density,1,0.5,1.0,0.628083318679892,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,feature_density,2,feature_spectral_density,2,1.0,1.5,1.1037202203108623,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,feature_density,3,feature_spectral_density,3,1.5,2.0,0.01948863296902354,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,4,homophily,0,homophily,-1,nan,nan,0.5459121465682983,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,label_slp,0,label_slp_mass,0,0.0,0.4,0.09733563776888315,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,label_slp,1,label_slp_mass,1,0.4,0.8,0.09489811364050131,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,label_slp,2,label_slp_mass,2,0.8,1.2000000000000002,0.7480252618131598,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,label_slp,3,label_slp_mass,3,1.2000000000000002,1.6,0.05177157229276309,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,label_slp,4,label_slp_mass,4,1.6,2.0,0.00795766271273986,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,feature_density,0,feature_spectral_density,0,0.0,0.4,0.28393465478528734,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,feature_density,1,feature_spectral_density,1,0.4,0.8,0.1590003547786301,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,feature_density,2,feature_spectral_density,2,0.8,1.2000000000000002,1.8950908372107,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,feature_density,3,feature_spectral_density,3,1.2000000000000002,1.6,0.1375266224500085,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,feature_density,4,feature_spectral_density,4,1.6,2.0,0.015586104625568215,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,5,homophily,0,homophily,-1,nan,nan,0.5459121465682983,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,6,label_slp,0,label_slp_mass,0,0.0,0.3333333333333333,0.08179727728091458,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,6,label_slp,1,label_slp_mass,1,0.3333333333333333,0.6666666666666666,0.06935229537051288,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,6,label_slp,2,label_slp_mass,2,0.6666666666666666,1.0,0.3375832471187549,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,6,label_slp,3,label_slp_mass,3,1.0,1.3333333333333333,0.4863593761419865,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
Tolokers,6,label_slp,4,label_slp_mass,4,1.3333333333333333,1.6666666666666665,0.01774248169743341,11758,1038000,10,2,0.5459121465682983,train,paper_random,0.8,"0,1,2,3,4,5,6,7,8,9",10,lanczos,cpu,cpu,,,,64,16,0
